year,fipscode,county,state,dem_twoway_share,dem_votes,rep_votes,other_votes
2018,31005,Arthur,Nebraska,0.136563877,31,196,
2018,23031,Arundel,Massachusetts,0.470278801,894,1007,125
2018,9015,Ashford,Connecticut,0.5,925,925,205
2018,23003,Ashland,Massachusetts,0.374689826,151,252,41
2018,33009,Ashland,Nebraska,0.482718894,419,449,16
2018,39005,Ashland,Ohio,0.286452258,5157,12846,714
2018,55003,Ashland,Wisconsin,0.617298578,4168,2584,168
2018,5003,Ashley,Arkansas,0.29042959,1751,4278,126
2018,39007,Ashtabula,Ohio,0.443018281,13668,17184,1382
2018,48013,Atascosa,Texas,0.304177763,3655,8361,158
2018,20005,Atchison,Kansas,0.488911089,2447,2558,467
2018,23025,Athens,Massachusetts,0.428969359,154,205,17
2018,39009,Athens,Ohio,0.653365098,14261,7566,816
2018,50025,Athens,Vermont,0.45112782,60,73,10
2018,13003,Atkinson,Georgia,0.253481894,637,1876,9
2018,23021,Atkinson,Massachusetts,0.308139535,53,119,17
2018,33015,Atkinson,Nebraska,0.350342075,1229,2279,42
2018,40005,Atoka,Oklahoma,0.292849899,1155,2789,95
2018,23001,Auburn,Massachusetts,0.519459889,4578,4235,713
2018,33015,Auburn,Nebraska,0.304563141,861,1966,27
2018,19009,Audubon,Hawaii,0.373867069,990,1658,46
2018,39011,Auglaize,Ohio,0.197868447,3676,14902,582
2018,23011,Augusta,Massachusetts,0.564643058,4018,3098,440
2018,23009,Aurora,Massachusetts,0.333333333,18,36,4
2018,46003,Aurora,South Dakota,0.485211831,607,644,29
2018,48015,Austin,Texas,0.17394095,1897,9009,123
2018,1001,Autauga,Alabama,0.290652879,5734,13994,21
2018,9003,Avon,Connecticut,0.467344633,4136,4714,909
2018,23007,Avon,Massachusetts,0.387640449,69,109,17
2018,8009,Baca,Colorado,0.185434174,331,1454,88
2018,13005,Bacon,Georgia,0.128346457,489,3321,20
2018,48017,Bailey,Texas,0.219005664,348,1241,17
2018,23029,Baileyville,Massachusetts,0.434,217,283,24
2018,12003,Baker,Florida,0.168469417,1760,8687,95
2018,13007,Baker,Georgia,0.415372671,535,753,5
2018,41001,Baker,Oregon,0.206978275,1572,6023,669
2018,50011,Bakersfield,Vermont,0.339468303,166,323,27
2018,1003,Baldwin,Alabama,0.262766599,20464,57415,118
2018,13009,Baldwin,Georgia,0.501867594,7793,7735,108
2018,23005,Baldwin,Massachusetts,0.334688347,247,491,36
2018,24005,Baltimore,Maryland,0.382595553,122773,198122,3381
2018,50027,Baltimore,Vermont,0.274725275,25,66,8
2018,24510,Baltimore City,Maryland,0.679286032,123609,58360,2722
2018,45009,Bamberg,South Carolina,0.6456621,2828,1552,2
2018,48019,Bandera,Texas,0.169201521,1602,7866,120
2018,23019,Bangor,Massachusetts,0.614507772,7116,4464,728
2018,13011,Banks,Georgia,0.094922737,645,6150,57
2018,31007,Banner,Nebraska,0.196202532,62,254,
2018,16005,Bannock,Idaho,0.471986178,13386,14975,725
2018,23009,Bar Harbor,Massachusetts,0.773667029,2133,624,147
2018,26013,Baraga,Michigan,0.431160572,1356,1789,92
2018,20007,Barber,Kansas,0.255319149,396,1155,206
2018,1005,Barbour,Alabama,0.482515813,4043,4336,11
2018,23029,Baring Plt.,Massachusetts,0.518987342,41,38,5
2018,9005,Barkhamsted,Connecticut,0.394500561,703,1079,220
2018,50027,Barnard,Vermont,0.433133733,217,284,24
2018,50005,Barnet,Vermont,0.390463918,303,473,25
2018,33001,Barnstead,Nebraska,0.359198356,699,1247,43
2018,45011,Barnwell,South Carolina,0.48729919,3549,3734,6
2018,50023,Barre,Vermont,0.338709677,861,1681,88
2018,50023,Barre Town,Vermont,0.199595025,690,2767,96
2018,33017,Barrington,Nebraska,0.449586777,1904,2331,85
2018,44001,Barrington,Rhode Island,0.703112739,5376,2270,622
2018,55005,Barron,Wisconsin,0.417058759,7623,10655,290
2018,13013,Barrow,Georgia,0.254970069,6900,20162,343
2018,26015,Barry,Michigan,0.397446315,10272,15573,1013
2018,33003,Bartlett,Nebraska,0.540059347,910,775,19
2018,20009,Barton,Kansas,0.353326209,2645,4841,1101
2018,50019,Barton,Vermont,0.298143852,257,605,31
2018,13015,Bartow,Georgia,0.230696365,8524,28425,410
2018,48021,Bastrop,Texas,0.388930413,10407,16351,640
2018,23023,Bath,Massachusetts,0.684607384,2633,1213,272
2018,33009,Bath,Nebraska,0.453744493,206,248,10
2018,5005,Baxter,Arkansas,0.217817437,2978,10694,679
2018,12005,Bay,Florida,0.268257932,16757,45709,865
2018,26017,Bay,Michigan,0.514575834,23159,21847,1525
2018,55007,Bayfield,Wisconsin,0.598373984,5152,3458,187
2018,48023,Baylor,Texas,0.105824446,129,1090,15
2018,9009,Beacon Falls,Connecticut,0.327367636,878,1804,225
2018,46005,Beadle,South Dakota,0.47090123,2832,3182,94
2018,23029,Beals,Massachusetts,0.396135266,82,125,5
2018,16007,Bear Lake,Idaho,0.147101102,307,1780,64
2018,45013,Beaufort,South Carolina,0.454327128,31971,38399,63
2018,40007,Beaver,Oklahoma,0.157589803,272,1454,73
2018,42007,Beaver,Pennsylvania,0.541739691,36166,30593,1117
2018,23021,Beaver Cove,Massachusetts,0.384615385,35,56,4
2018,27005,Becker,Minnesota,0.38071066,5400,8784,543
2018,40009,Beckham,Oklahoma,0.255818215,1396,4061,248
2018,23029,Beddington,Massachusetts,0.34375,11,21,0
2018,33011,Bedford,Nebraska,0.374196511,4075,6815,77
2018,42009,Bedford,Pennsylvania,0.236113343,4408,14261,194
2018,47003,Bedford,Tennessee,0.266465677,3447,9489,113
2018,48025,Bee,Texas,0.318989842,2261,4827,90
2018,23027,Belfast,Massachusetts,0.699522103,2342,1006,171
2018,23011,Belgrade,Massachusetts,0.457264957,749,889,75
2018,48027,Bell,Texas,0.397869586,33803,51157,1438
2018,23027,Belmont,Massachusetts,0.494089835,209,214,35
2018,33001,Belmont,Nebraska,0.320627803,858,1818,34
2018,39013,Belmont,Ohio,0.35744856,8686,15614,588
2018,27007,Beltrami,Minnesota,0.515137401,8848,8328,778
2018,50015,Belvidere,Vermont,0.304,38,87,6
2018,13017,Ben Hill,Georgia,0.359109018,1983,3539,25
2018,16009,Benewah,Idaho,0.27312296,1004,2672,87
2018,46007,Bennett,South Dakota,0.48605948,523,553,26
2018,33011,Bennington,Nebraska,0.45035461,254,310,16
2018,50003,Bennington,Vermont,0.501776988,2259,2243,453
2018,50021,Benson,Vermont,0.275590551,105,276,38
2018,8011,Bent,Colorado,0.368360277,638,1094,139
2018,5007,Benton,Arkansas,0.295572244,22316,53185,2033
2018,19011,Benton,Hawaii,0.39569171,4482,6845,302
2018,23011,Benton,Massachusetts,0.424448217,500,678,74
2018,27009,Benton,Minnesota,0.390275527,6020,9405,623
2018,33009,Benton,Nebraska,0.386075949,61,97,3
2018,41003,Benton,Oregon,0.639507479,26592,14990,2649
2018,47005,Benton,Tennessee,0.301983003,1599,3696,51
2018,26019,Benzie,Michigan,0.478347698,4551,4963,279
2018,45015,Berkeley,South Carolina,0.464497628,30452,35107,110
2018,42011,Berks,Pennsylvania,0.536577115,76136,65756,2534
2018,50011,Berkshire,Vermont,0.202083333,97,383,19
2018,9003,Berlin,Connecticut,0.397434504,3656,5543,980
2018,33007,Berlin,Nebraska,0.489208633,1360,1420,66
2018,50023,Berlin,Vermont,0.283185841,320,810,29
2018,13019,Berrien,Georgia,0.144834245,900,5314,38
2018,26021,Berrien,Michigan,0.464179801,27861,32161,2014
2018,23031,Berwick,Massachusetts,0.460498221,1294,1516,185
2018,9009,Bethany,Connecticut,0.425,1241,1679,177
2018,9001,Bethel,Connecticut,0.486629698,3949,4166,551
2018,23017,Bethel,Massachusetts,0.573807721,758,563,106
2018,50027,Bethel,Vermont,0.381062356,330,536,43
2018,9005,Bethlehem,Connecticut,0.348600509,685,1280,137
2018,33009,Bethlehem,Nebraska,0.583892617,696,496,19
2018,48029,Bexar,Texas,0.532111938,285502,251043,9852
2018,1007,Bibb,Alabama,0.261444557,1799,5082,15
2018,13021,Bibb,Georgia,0.61478496,37066,23225,401
2018,23031,Biddeford,Massachusetts,0.602325274,4559,3010,484
2018,56003,Big Horn,Wyoming,0.15203801,608,3391,315
2018,27011,Big Stone,Minnesota,0.450892857,1111,1353,109
2018,16011,Bingham,Idaho,0.273498288,3515,9337,398
2018,23025,Bingham,Massachusetts,0.447761194,180,222,27
2018,19013,Black Hawk,Hawaii,0.562186569,29259,22786,1213
2018,16013,Blaine,Idaho,0.703484995,7267,3063,157
2018,23003,Blaine,Massachusetts,0.219879518,73,259,18
2018,31009,Blaine,Nebraska,0.185606061,49,215,
2018,40011,Blaine,Oklahoma,0.314134276,889,1941,123
2018,42013,Blair,Pennsylvania,0.341659462,14622,28175,725
2018,48031,Blanco,Texas,0.237852113,1351,4329,115
2018,13023,Bleckley,Georgia,0.207970112,1002,3816,42
2018,47007,Bledsoe,Tennessee,0.22931677,923,3102,47
2018,9003,Bloomfield,Connecticut,0.820103093,7955,1745,759
2018,50009,Bloomfield,Vermont,0.294117647,20,48,6
2018,1009,Blount,Alabama,0.127369881,2479,16984,40
2018,47009,Blount,Tennessee,0.288471503,13362,32958,455
2018,27013,Blue Earth,Minnesota,0.601592744,16317,10806,1012
2018,23009,Blue Hill,Massachusetts,0.673376623,1037,503,84
2018,16015,Boise,Idaho,0.306861314,1051,2374,85
2018,9013,Bolton,Connecticut,0.444901316,1082,1350,318
2018,50007,Bolton,Vermont,0.447761194,270,333,19
2018,46009,Bon Homme,South Dakota,0.519365548,1408,1303,36
2018,17005,Bond,Illinois,0.41160125,2370,3388,803
2018,16017,Bonner,Idaho,0.370295183,6749,11477,364
2018,16019,Bonneville,Idaho,0.312872851,10699,23497,1065
2018,5009,Boone,Arkansas,0.196511214,2208,9028,387
2018,19015,Boone,Hawaii,0.48753881,5810,6107,284
2018,17007,Boone,Illinois,0.442202766,6970,8792,2099
2018,31011,Boone,Nebraska,0.190311419,440,1872,
2018,23015,Boothbay,Massachusetts,0.539673279,925,789,91
2018,23015,Boothbay Harbor,Massachusetts,0.566402814,644,493,62
2018,48033,Borden,Texas,0.050295858,17,321,1
2018,33013,Boscawen,Nebraska,0.417505809,539,752,35
2018,48035,Bosque,Texas,0.156551333,1104,5948,106
2018,8013,Boulder,Colorado,0.77601012,133116,38423,4723
2018,16021,Boundary,Idaho,0.257423372,1075,3101,95
2018,20011,Bourbon,Kansas,0.346678399,1576,2970,387
2018,33013,Bow,Nebraska,0.484597156,2045,2175,30
2018,23023,Bowdoin,Massachusetts,0.381569474,530,859,101
2018,23023,Bowdoinham,Massachusetts,0.561652679,870,679,95
2018,23021,Bowerbank,Massachusetts,0.310344828,27,60,2
2018,48037,Bowie,Texas,0.26267495,7357,20651,281
2018,31013,Box Butte,Nebraska,0.302678818,1096,2525,
2018,31015,Boyd,Nebraska,0.158168574,152,809,
2018,9011,Bozrah,Connecticut,0.390384615,406,634,151
2018,12007,Bradford,Florida,0.257594754,2671,7698,136
2018,23019,Bradford,Massachusetts,0.329896907,160,325,33
2018,33013,Bradford,Nebraska,0.460051546,357,419,7
2018,42015,Bradford,Pennsylvania,0.343975904,6852,13068,500
2018,50017,Bradford,Vermont,0.383233533,384,618,38
2018,5011,Bradley,Arkansas,0.312905552,868,1906,80
2018,23019,Bradley,Massachusetts,0.511363636,315,301,50
2018,47011,Bradley,Tennessee,0.218108351,7287,26123,355
2018,50017,Braintree,Vermont,0.344621514,173,329,22
2018,26023,Branch,Michigan,0.362053723,5324,9381,507
2018,50021,Brandon,Vermont,0.353337829,524,959,91
2018,9009,Branford,Connecticut,0.51471467,6891,6497,842
2018,13025,Brantley,Georgia,0.081463156,461,5198,35
2018,50025,Brattleboro,Vermont,0.706605543,3391,1408,286
2018,48039,Brazoria,Texas,0.359715765,39536,70373,1637
2018,48041,Brazos,Texas,0.372079318,23361,39424,1383
2018,23015,Bremen,Massachusetts,0.626760563,267,159,23
2018,19017,Bremer,Hawaii,0.445583385,4999,6220,231
2018,33015,Brentwood,Nebraska,0.419952494,884,1221,24
2018,12009,Brevard,Florida,0.414676655,114921,162213,4454
2018,23019,Brewer,Massachusetts,0.498410175,1881,1893,217
2018,48043,Brewster,Texas,0.487392839,1933,2033,96
2018,9001,Bridgeport,Connecticut,0.818855819,22973,5082,1016
2018,9005,Bridgewater,Connecticut,0.456716418,459,546,58
2018,23003,Bridgewater,Massachusetts,0.3125,70,154,14
2018,33009,Bridgewater,Nebraska,0.389351082,234,367,3
2018,50027,Bridgewater,Vermont,0.348370927,139,260,21
2018,23005,Bridgton,Massachusetts,0.485930281,1157,1224,186
2018,50001,Bridport,Vermont,0.24471831,139,429,16
2018,50009,Brighton,Vermont,0.278959811,118,305,18
2018,23025,Brighton Plt.,Massachusetts,0.40625,13,19,4
2018,48045,Briscoe,Texas,0.094462541,58,556,9
2018,9003,Bristol,Connecticut,0.443316669,8779,11024,1857
2018,23015,Bristol,Massachusetts,0.560248447,902,708,81
2018,33009,Bristol,Nebraska,0.379090184,475,778,19
2018,44001,Bristol,Rhode Island,0.60534651,4778,3115,1029
2018,50001,Bristol,Vermont,0.422398052,694,949,64
2018,9001,Brookfield,Connecticut,0.435273007,3396,4406,459
2018,33003,Brookfield,Nebraska,0.339473684,129,251,7
2018,50017,Brookfield,Vermont,0.336038961,207,409,29
2018,46011,Brookings,South Dakota,0.549452445,6372,5225,183
2018,23009,Brooklin,Massachusetts,0.680232558,351,165,18
2018,33011,Brookline,Nebraska,0.422161529,1082,1481,48
2018,50025,Brookline,Vermont,0.538095238,113,97,14
2018,9015,Brooklyn,Connecticut,0.403546099,1138,1682,314
2018,13027,Brooks,Georgia,0.383927005,2188,3511,23
2018,23027,Brooks,Massachusetts,0.428571429,204,272,15
2018,48047,Brooks,Texas,0.645474138,1198,658,12
2018,23009,Brooksville,Massachusetts,0.677121771,367,175,29
2018,8014,Broomfield,Colorado,0.611798668,21405,13582,1161
2018,12011,Broward,Florida,0.684715492,482152,222012,5015
2018,17009,Brown,Illinois,0.292576419,402,972,508
2018,20013,Brown,Kansas,0.38160997,1133,1836,419
2018,27015,Brown,Minnesota,0.432897393,4932,6461,416
2018,31017,Brown,Nebraska,0.156776557,214,1151,
2018,39015,Brown,Ohio,0.256637168,3683,10668,499
2018,46013,Brown,South Dakota,0.518256939,7338,6821,206
2018,48049,Brown,Texas,0.120515788,1458,10640,142
2018,55009,Brown,Wisconsin,0.457135787,51724,61424,2521
2018,23017,Brownfield,Massachusetts,0.509893455,335,322,45
2018,50019,Brownington,Vermont,0.323432343,98,205,11
2018,23021,Brownville,Massachusetts,0.448742747,232,285,39
2018,46015,Brule,South Dakota,0.473256925,991,1103,36
2018,23005,Brunswick,Massachusetts,0.714770798,7578,3024,563
2018,50009,Brunswick,Vermont,0.177777778,8,37,2
2018,13029,Bryan,Georgia,0.291025641,4313,10507,165
2018,40013,Bryan,Oklahoma,0.339096587,3746,7301,302
2018,19019,Buchanan,Hawaii,0.467634604,3865,4400,228
2018,23017,Buckfield,Massachusetts,0.380530973,258,420,222
2018,42017,Bucks,Pennsylvania,0.593706713,172302,117912,4115
2018,23009,Bucksport,Massachusetts,0.489765352,981,1022,165
2018,19021,Buena Vista,Hawaii,0.412616822,2649,3771,145
2018,31019,Buffalo,Nebraska,0.315770126,5154,11168,
2018,46017,Buffalo,South Dakota,0.744916821,403,138,7
2018,55011,Buffalo,Wisconsin,0.407831737,2385,3463,128
2018,13031,Bulloch,Georgia,0.367578158,8630,14848,205
2018,1011,Bullock,Alabama,0.741979337,2729,949,4
2018,17011,Bureau,Illinois,0.433891076,5290,6902,1276
2018,13033,Burke,Georgia,0.491876944,4269,4410,42
2018,50005,Burke,Vermont,0.356821589,238,429,32
2018,48051,Burleson,Texas,0.195529015,1277,5254,68
2018,9003,Burlington,Connecticut,0.407882883,1811,2629,465
2018,23019,Burlington,Massachusetts,0.348101266,55,103,7
2018,50007,Burlington,Vermont,0.673468237,11948,5793,714
2018,48053,Burnet,Texas,0.203855236,3712,14497,340
2018,55013,Burnett,Wisconsin,0.370240346,2742,4664,182
2018,23027,Burnham,Massachusetts,0.433264887,211,276,18
2018,44007,Burrillville,Rhode Island,0.358504958,1880,3364,781
2018,31021,Burt,Nebraska,0.330959647,976,1973,
2018,1013,Butler,Alabama,0.411376147,3363,4812,3
2018,19023,Butler,Hawaii,0.343085106,2064,3952,140
2018,20015,Butler,Kansas,0.402878033,8651,12822,2494
2018,31023,Butler,Nebraska,0.248429469,870,2632,
2018,39017,Butler,Ohio,0.371332437,48890,82771,3879
2018,42019,Butler,Pennsylvania,0.420961694,32891,45242,1578
2018,6007,Butte,California,0.467732119,41500,47226,
2018,16023,Butte,Idaho,0.213572854,214,788,29
2018,46019,Butte,South Dakota,0.330034769,1234,2505,69
2018,13035,Butts,Georgia,0.278238166,2451,6358,54
2018,23031,Buxton,Massachusetts,0.403679101,1580,2334,172
2018,23017,Byron,Massachusetts,0.350649351,27,50,7
2018,50023,Cabot,Vermont,0.419452888,276,382,24
2018,40015,Caddo,Oklahoma,0.429196051,3043,4047,272
2018,23029,Calais,Massachusetts,0.471953578,488,546,87
2018,50023,Calais,Vermont,0.558589306,491,388,30
2018,6009,Calaveras,California,0.359324387,7765,13845,
2018,48055,Caldwell,Texas,0.401442308,4509,6723,225
2018,1015,Calhoun,Alabama,0.337970607,12487,24460,92
2018,5013,Calhoun,Arkansas,0.240614334,423,1335,33
2018,12013,Calhoun,Florida,0.205156701,923,3576,110
2018,13037,Calhoun,Georgia,0.572333685,1084,810,5
2018,19025,Calhoun,Hawaii,0.350742693,1464,2710,136
2018,17013,Calhoun,Illinois,0.469580626,795,898,589
2018,26025,Calhoun,Michigan,0.487270464,23484,24711,1849
2018,45017,Calhoun,South Carolina,0.503197577,2990,2952,6
2018,48057,Calhoun,Texas,0.26954937,1627,4409,82
2018,48059,Callahan,Texas,0.09796412,486,4475,54
2018,55015,Calumet,Wisconsin,0.385839949,8992,14313,398
2018,24009,Calvert,Maryland,0.237366713,9216,29610,458
2018,16025,Camas,Idaho,0.297348485,157,371,10
2018,42021,Cambria,Pennsylvania,0.440094368,21639,27530,725
2018,23025,Cambridge,Massachusetts,0.301675978,54,125,9
2018,(blank),Cambridge,Nebraska,0,0,2,0
2018,50015,Cambridge,Vermont,0.433685446,739,965,65
2018,13039,Camden,Georgia,0.339558876,5727,11139,195
2018,23013,Camden,Massachusetts,0.758184765,2339,746,110
2018,42023,Cameron,Pennsylvania,0.354524628,619,1127,27
2018,48061,Cameron,Texas,0.549634807,41991,34407,1113
2018,48063,Camp,Texas,0.267429761,1028,2816,41
2018,46021,Campbell,South Dakota,0.239280775,173,550,9
2018,47013,Campbell,Tennessee,0.218703167,2189,7820,145
2018,56005,Campbell,Wyoming,0.151460748,1856,10398,756
2018,33009,Campton,Nebraska,0.486679662,749,790,32
2018,9005,Canaan,Connecticut,0.610567515,312,199,53
2018,23025,Canaan,Massachusetts,0.393041237,305,471,52
2018,33009,Canaan,Nebraska,0.508784259,724,699,15
2018,50009,Canaan,Vermont,0.278145695,84,218,25
2018,40017,Canadian,Oklahoma,0.379218191,16744,27410,1797
2018,33015,Candia,Nebraska,0.295802469,599,1426,15
2018,13043,Candler,Georgia,0.27334658,963,2560,16
2018,47015,Cannon,Tennessee,0.249892009,1157,3473,27
2018,9015,Canterbury,Connecticut,0.335845502,713,1410,243
2018,33013,Canterbury,Nebraska,0.525964392,709,639,22
2018,9003,Canton,Connecticut,0.474989833,2336,2582,578
2018,23017,Canton,Massachusetts,0.38028169,135,220,63
2018,16027,Canyon,Idaho,0.349563826,21839,40636,1118
2018,23005,Cape Elizabeth,Massachusetts,0.722558182,3943,1514,192
2018,23025,Caratunk,Massachusetts,0.275,11,29,1
2018,42025,Carbon,Pennsylvania,0.436367743,9659,12476,407
2018,56007,Carbon,Wyoming,0.269593763,1314,3560,292
2018,16029,Caribou,Idaho,0.169020501,371,1824,72
2018,23003,Caribou,Massachusetts,0.417184644,1141,1594,281
2018,27017,Carlton,Minnesota,0.577526799,9051,6621,640
2018,23019,Carmel,Massachusetts,0.354200988,430,784,66
2018,24011,Caroline,Maryland,0.166827641,1900,9489,116
2018,23007,Carrabassett Valley,Massachusetts,0.632911392,250,145,24
2018,5015,Carroll,Arkansas,0.338658147,2968,5796,204
2018,13045,Carroll,Georgia,0.294316644,12180,29204,459
2018,19027,Carroll,Hawaii,0.359512525,3186,5676,165
2018,17015,Carroll,Illinois,0.330281948,1804,3658,483
2018,24013,Carroll,Maryland,0.158559263,11767,62445,839
2018,33007,Carroll,Nebraska,0.416879795,163,228,2
2018,39019,Carroll,Ohio,0.314990896,3114,6772,416
2018,47017,Carroll,Tennessee,0.258335249,2247,6451,90
2018,23019,Carroll Plt.,Massachusetts,0.140625,9,55,5
2018,48065,Carson,Texas,0.086057096,208,2209,36
2018,40019,Carter,Oklahoma,0.328407832,4445,9090,469
2018,47019,Carter,Tennessee,0.191087982,3525,14922,170
2018,23007,Carthage,Massachusetts,0.427884615,89,119,21
2018,27019,Carver,Minnesota,0.454349418,22334,26822,1700
2018,23003,Cary Plt.,Massachusetts,0.272727273,24,64,10
2018,23005,Casco,Massachusetts,0.438717788,698,893,118
2018,19029,Cass,Hawaii,0.330935252,1886,3813,116
2018,17017,Cass,Illinois,0.403647251,1483,2191,835
2018,26027,Cass,Michigan,0.386047997,7255,11538,664
2018,27021,Cass,Minnesota,0.395053476,5319,8145,517
2018,31025,Cass,Nebraska,0.348852521,3709,6923,
2018,48067,Cass,Texas,0.185058259,1890,8323,76
2018,16031,Cassia,Idaho,0.185197533,1111,4888,181
2018,23009,Castine,Massachusetts,0.677345538,296,141,14
2018,23003,Castle Hill,Massachusetts,0.331521739,61,123,17
2018,50021,Castleton,Vermont,0.285097192,396,993,154
2018,48069,Castro,Texas,0.232310582,371,1226,18
2018,23003,Caswell,Massachusetts,0.56122449,55,43,11
2018,13047,Catoosa,Georgia,0.195560479,4590,18881,287
2018,50027,Cavendish,Vermont,0.350305499,172,319,78
2018,24015,Cecil,Maryland,0.213673475,7354,27063,522
2018,19031,Cedar,Hawaii,0.443799672,3518,4409,191
2018,31027,Cedar,Nebraska,0.21388102,755,2775,
2018,33001,Center Harbor,Nebraska,0.376666667,226,374,12
2018,44007,Central Falls,Rhode Island,0.842105263,1936,363,262
2018,42027,Centre,Pennsylvania,0.589422396,34961,24353,1364
2018,19033,Cerro Gordo,Hawaii,0.482852856,9011,9651,378
2018,8015,Chaffee,Colorado,0.521137513,5461,5018,454
2018,1017,Chambers,Alabama,0.40885785,4625,6687,20
2018,48071,Chambers,Texas,0.164383562,2460,12505,203
2018,17019,Champaign,Illinois,0.592992172,43257,29690,5447
2018,39021,Champaign,Ohio,0.295147679,4197,10023,619
2018,9015,Chaplin,Connecticut,0.447839831,425,524,96
2018,23003,Chapman,Massachusetts,0.376884422,75,124,20
2018,24017,Charles,Maryland,0.502693561,32100,31756,504
2018,46023,Charles Mix,South Dakota,0.527319294,1853,1661,38
2018,23019,Charleston,Massachusetts,0.233695652,129,423,18
2018,45019,Charleston,South Carolina,0.574662538,84634,62642,175
2018,50019,Charleston,Vermont,0.300546448,110,256,16
2018,33019,Charlestown,Nebraska,0.442028986,732,924,29
2018,44009,Charlestown,Rhode Island,0.595422117,2003,1361,404
2018,26029,Charlevoix,Michigan,0.430852666,5720,7556,401
2018,12015,Charlotte,Florida,0.366115993,31248,54102,1546
2018,23029,Charlotte,Massachusetts,0.409090909,63,91,8
2018,50007,Charlotte,Vermont,0.460532054,1056,1237,51
2018,13049,Charlton,Georgia,0.244934446,822,2534,19
2018,20017,Chase,Kansas,0.402561757,440,653,125
2018,31029,Chase,Nebraska,0.131494548,205,1354,
2018,13051,Chatham,Georgia,0.595790562,61059,41425,1059
2018,33003,Chatham,Nebraska,0.426829268,70,94,2
2018,13053,Chattahoochee,Georgia,0.450319052,494,603,8
2018,13055,Chattooga,Georgia,0.19577293,1445,5936,53
2018,20019,Chautauqua,Kansas,0.237735849,252,808,75
2018,47021,Cheatham,Tennessee,0.307098658,4417,9966,76
2018,23005,Chebeague Island,Massachusetts,0.752808989,201,66,9
2018,26031,Cheboygan,Michigan,0.400264747,4838,7249,468
2018,23011,Chelsea,Massachusetts,0.416891285,464,649,90
2018,50017,Chelsea,Vermont,0.294444444,159,381,23
2018,1019,Cherokee,Alabama,0.182031433,1552,6974,15
2018,13057,Cherokee,Georgia,0.267759459,28047,76700,1664
2018,19035,Cherokee,Hawaii,0.3401428,1715,3327,114
2018,20021,Cherokee,Kansas,0.350712337,2314,4284,393
2018,40021,Cherokee,Oklahoma,0.523823839,6970,6336,595
2018,45021,Cherokee,South Carolina,0.297352342,4964,11730,17
2018,48073,Cherokee,Texas,0.197432968,2938,11943,154
2018,31031,Cherry,Nebraska,0.177130977,426,1979,
2018,23029,Cherryfield,Massachusetts,0.410041841,196,282,29
2018,9009,Cheshire,Connecticut,0.447162654,5776,7141,1077
2018,9007,Chester,Connecticut,0.577252139,1147,840,183
2018,23019,Chester,Massachusetts,0.243027888,61,190,11
2018,33015,Chester,Nebraska,0.341702128,803,1547,30
2018,42029,Chester,Pennsylvania,0.623000193,145212,87873,3690
2018,45023,Chester,South Carolina,0.478360958,5195,5665,3
2018,47023,Chester,Tennessee,0.213718821,1131,4161,95
2018,50027,Chester,Vermont,0.38381201,441,708,92
2018,33005,Chesterfield,Nebraska,0.548546352,1000,823,19
2018,45025,Chesterfield,South Carolina,0.437808036,5241,6730,6
2018,23007,Chesterville,Massachusetts,0.5,299,299,43
2018,8017,Cheyenne,Colorado,0.145723337,138,809,33
2018,20023,Cheyenne,Kansas,0.252803262,248,733,106
2018,31033,Cheyenne,Nebraska,0.220067713,715,2534,
2018,33013,Chichester,Nebraska,0.365368683,441,766,25
2018,19037,Chickasaw,Hawaii,0.410421546,2103,3021,125
2018,5017,Chicot,Arkansas,0.531330472,1857,1638,56
2018,48075,Childress,Texas,0.117579909,206,1546,13
2018,1021,Chilton,Alabama,0.182873617,2347,10487,10
2018,23011,China,Massachusetts,0.453543307,864,1041,116
2018,26033,Chippewa,Michigan,0.45599941,6187,7381,410
2018,27023,Chippewa,Minnesota,0.429113684,2261,3008,238
2018,55017,Chippewa,Wisconsin,0.43097878,11739,15499,537
2018,27025,Chisago,Minnesota,0.409421025,10091,14556,1127
2018,50021,Chittenden,Vermont,0.325619835,197,408,32
2018,1023,Choctaw,Alabama,0.432560418,2649,3475,7
2018,40023,Choctaw,Oklahoma,0.328061224,1286,2634,115
2018,17021,Christian,Illinois,0.355858887,3702,6701,2314
2018,40025,Cimarron,Oklahoma,0.125641026,98,682,19
2018,12017,Citrus,Florida,0.307532716,21197,47729,1972
2018,41005,Clackamas,Oregon,0.480533457,91088,98468,10710
2018,47025,Claiborne,Tennessee,0.223136553,1871,6514,102
2018,26035,Clare,Michigan,0.388786361,4424,6955,457
2018,33019,Claremont,Nebraska,0.454802987,1766,2117,57
2018,45027,Clarendon,South Carolina,0.526598825,6365,5722,3
2018,50021,Clarendon,Vermont,0.221285564,210,739,51
2018,42031,Clarion,Pennsylvania,0.376568734,5191,8594,309
2018,5019,Clark,Arkansas,0.39566601,2611,3988,132
2018,16033,Clark,Idaho,0.194214876,47,195,11
2018,17023,Clark,Illinois,0.327583109,1823,3742,519
2018,20025,Clark,Kansas,0.257834758,181,521,147
2018,39023,Clark,Ohio,0.398610872,18537,27967,1613
2018,46025,Clark,South Dakota,0.466302368,768,879,17
2018,55019,Clark,Wisconsin,0.349616858,4015,7469,230
2018,1025,Clarke,Alabama,0.435235467,4889,6344,7
2018,13059,Clarke,Georgia,0.71104412,30427,12365,510
2018,19039,Clarke,Hawaii,0.35349351,1280,2341,85
